trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1601,False,"{'a': 0.01, 'e': 0.954732612565387}",30,0,-126.00823913054045,"{0: 22, 1: 3, 2: 2, 3: 0, 4: 3}",0
1602,False,"{'a': 0.01, 'e': 0.9517102723417418}",30,0,-99.69801931648517,"{0: 16, 1: 4, 2: 10, 3: 0, 4: 0}",0
1603,False,"{'a': 0.01, 'e': 0.9485927618839505}",25,0,-104.36788865523026,"{0: 15, 1: 2, 2: 5, 3: 3, 4: 0}",0
1604,False,"{'a': 0.01, 'e': 0.9453803929404633}",20,0,-118.99073438415195,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 3}",0
1605,False,"{'a': 0.01, 'e': 0.9420734867454952}",20,0,-205.74161857322153,"{0: 9, 1: 3, 2: 4, 3: 0, 4: 4}",0
1606,False,"{'a': 0.01, 'e': 0.9386723739869125}",20,0,-194.80986954149915,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 5}",0
1607,False,"{'a': 0.01, 'e': 0.9351773947731541}",25,0,-103.43807124147014,"{0: 14, 1: 5, 2: 5, 3: 0, 4: 1}",0
1608,False,"{'a': 0.01, 'e': 0.9315888985992303}",35,2,-233.45979658089718,"{0: 17, 1: 5, 2: 7, 3: 0, 4: 4}",1
1609,False,"{'a': 0.01, 'e': 0.9279072443117695}",30,0,-276.43722716577054,"{0: 14, 1: 3, 2: 6, 3: 3, 4: 4}",0
1610,False,"{'a': 0.01, 'e': 0.9241328000731296}",30,0,-130.79485183607844,"{0: 19, 1: 5, 2: 4, 3: 0, 4: 2}",0
1611,False,"{'a': 0.01, 'e': 0.9202659433245918}",25,0,-77.7147438138573,"{0: 15, 1: 1, 2: 9, 3: 0, 4: 0}",0
1612,False,"{'a': 0.01, 'e': 0.9163070607486059}",30,0,-259.9201083046614,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 5}",0
1613,False,"{'a': 0.01, 'e': 0.9122565482301332}",20,0,-71.99908405954818,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
1614,False,"{'a': 0.01, 'e': 0.9081148108170474}",25,0,-175.19966064594777,"{0: 13, 1: 4, 2: 5, 3: 0, 4: 3}",0
1615,False,"{'a': 0.01, 'e': 0.9038822626796411}",20,0,-109.02217010510188,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
1616,False,"{'a': 0.01, 'e': 0.8995593270691981}",20,0,-127.6684959330809,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
1617,False,"{'a': 0.01, 'e': 0.8951464362756784}",20,0,-118.09266546234625,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
1618,False,"{'a': 0.01, 'e': 0.8906440315844856}",20,0,-168.78149746857596,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 4}",0
1619,False,"{'a': 0.01, 'e': 0.8860525632323336}",35,0,-66.54213493323219,"{0: 25, 1: 3, 2: 6, 3: 1, 4: 0}",0
1620,False,"{'a': 0.01, 'e': 0.8813724903622346}",25,0,-99.39975811576686,"{0: 17, 1: 1, 2: 4, 3: 2, 4: 1}",0
1621,False,"{'a': 0.01, 'e': 0.8766042809775725}",20,0,-52.38981780410761,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
1622,False,"{'a': 0.01, 'e': 0.8717484118953155}",20,0,-1.7790997328105602,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1623,False,"{'a': 0.01, 'e': 0.8668053686983217}",30,0,-203.04952261770742,"{0: 15, 1: 4, 2: 6, 3: 3, 4: 2}",0
1624,False,"{'a': 0.01, 'e': 0.8617756456867934}",30,0,-211.10322140680609,"{0: 18, 1: 4, 2: 3, 3: 1, 4: 4}",0
1625,False,"{'a': 0.01, 'e': 0.8566597458288424}",20,0,-33.90108356048462,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
1626,False,"{'a': 0.01, 'e': 0.8514581807101873}",30,1,-136.71648329840184,"{0: 21, 1: 0, 2: 4, 3: 2, 4: 2}",1
1627,False,"{'a': 0.01, 'e': 0.8461714704830091}",25,0,-132.89544654272527,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
1628,False,"{'a': 0.01, 'e': 0.8408001438139214}",20,0,-169.72727566358367,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 4}",0
1629,False,"{'a': 0.01, 'e': 0.8353447378311186}",25,7,-50.332388951359015,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 0}",1
1630,False,"{'a': 0.01, 'e': 0.8298057980706491}",25,0,-141.12828458690896,"{0: 14, 1: 2, 2: 5, 3: 3, 4: 1}",0
1631,False,"{'a': 0.01, 'e': 0.824183878421877}",30,7,-119.88747682115871,"{0: 13, 1: 0, 2: 8, 3: 1, 4: 1}",1
1632,False,"{'a': 0.01, 'e': 0.8184795410720783}",25,11,-63.4327737549861,"{0: 8, 1: 3, 2: 2, 3: 0, 4: 1}",1
1633,False,"{'a': 0.01, 'e': 0.8126933564502364}",30,0,-225.17967426358132,"{0: 17, 1: 3, 2: 5, 3: 1, 4: 4}",0
1634,False,"{'a': 0.01, 'e': 0.8068259031699937}",20,0,-93.84867559856747,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
1635,False,"{'a': 0.01, 'e': 0.8008777679717847}",35,13,-88.68655252148172,"{0: 14, 1: 1, 2: 5, 3: 1, 4: 1}",1
1636,False,"{'a': 0.01, 'e': 0.7948495456641764}",20,0,-68.59029969746727,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
1637,False,"{'a': 0.01, 'e': 0.7887418390643721}",20,0,-64.76113507928142,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
1638,False,"{'a': 0.01, 'e': 0.7825552589379462}",20,0,-71.78346448128464,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
1639,False,"{'a': 0.01, 'e': 0.7762904239377515}",20,0,6.475942240582758,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1640,False,"{'a': 0.01, 'e': 0.7699479605420717}",20,0,-94.8152692970671,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
1641,False,"{'a': 0.01, 'e': 0.7635285029919567}",20,0,-42.13400045773943,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
1642,False,"{'a': 0.01, 'e': 0.7570326932278141}",20,0,-82.50678659876478,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
1643,False,"{'a': 0.01, 'e': 0.7504611808252095}",25,16,-6.1814944376261245,"{0: 6, 1: 3, 2: 0, 3: 0, 4: 0}",1
1644,False,"{'a': 0.01, 'e': 0.7438146229299022}",25,5,-26.101484883736315,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",1
1645,False,"{'a': 0.01, 'e': 0.7370936841921478}",20,13,-7.563569874384054,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
1646,False,"{'a': 0.01, 'e': 0.7302990367002145}",25,0,-45.468793989845146,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
1647,False,"{'a': 0.01, 'e': 0.7234313599131941}",25,0,-84.03909100079584,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
1648,False,"{'a': 0.01, 'e': 0.7164913405930373}",20,0,-36.52388730375911,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",1
1649,False,"{'a': 0.01, 'e': 0.7094796727358954}",25,9,-54.39239790389884,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 1}",1
1650,False,"{'a': 0.01, 'e': 0.7023970575027135}",30,19,-1.1868164060028443,"{0: 8, 1: 3, 2: 0, 3: 0, 4: 0}",1
1651,False,"{'a': 0.01, 'e': 0.6952442031491077}",30,14,-36.93854520474046,"{0: 10, 1: 1, 2: 5, 3: 0, 4: 0}",1
1652,False,"{'a': 0.01, 'e': 0.6880218249545579}",20,9,-18.837344108308223,"{0: 6, 1: 4, 2: 1, 3: 0, 4: 0}",1
1653,False,"{'a': 0.01, 'e': 0.6807306451508596}",20,0,-59.86844193589334,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
1654,False,"{'a': 0.01, 'e': 0.6733713928499224}",30,0,-147.66390790072205,"{0: 19, 1: 5, 2: 3, 3: 0, 4: 3}",0
1655,False,"{'a': 0.01, 'e': 0.6659448039708386}",20,0,-93.71725863808373,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
1656,False,"{'a': 0.01, 'e': 0.6584516211663125}",20,0,-124.87049142016642,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
1657,False,"{'a': 0.01, 'e': 0.6508925937483749}",30,10,-10.552565473063769,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
1658,False,"{'a': 0.01, 'e': 0.6432684776134713}",20,13,5.590729337686419,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1659,False,"{'a': 0.01, 'e': 0.6355800351668641}",30,0,-82.35988253969182,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
1660,False,"{'a': 0.01, 'e': 0.627828035246386}",20,0,-89.19744956673762,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
1661,False,"{'a': 0.01, 'e': 0.6200132530455742}",20,9,-90.38047600568659,"{0: 7, 1: 0, 2: 0, 3: 3, 4: 1}",1
1662,False,"{'a': 0.01, 'e': 0.612136470036131}",30,16,-9.131136840660748,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
1663,False,"{'a': 0.01, 'e': 0.6041984738897991}",20,5,-71.2197140751624,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 2}",1
1664,False,"{'a': 0.01, 'e': 0.5962000583995724}",25,0,-112.6379330532826,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
1665,False,"{'a': 0.01, 'e': 0.5881420234003403}",20,5,0.04047216976678025,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
1666,False,"{'a': 0.01, 'e': 0.580025174688882}",20,10,-28.417433139935056,"{0: 6, 1: 0, 2: 4, 3: 0, 4: 0}",1
1667,False,"{'a': 0.01, 'e': 0.5718503239433076}",20,0,-31.70669062549198,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1668,False,"{'a': 0.01, 'e': 0.563618288641882}",35,0,-78.93038195246808,"{0: 29, 1: 0, 2: 4, 3: 0, 4: 2}",0
1669,False,"{'a': 0.01, 'e': 0.5553298919812698}",25,8,-24.78069268305584,"{0: 12, 1: 3, 2: 1, 3: 1, 4: 0}",1
1670,False,"{'a': 0.01, 'e': 0.5469859627942356}",20,2,17.51289253458531,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1671,False,"{'a': 0.01, 'e': 0.5385873354667393}",35,20,-0.30596577459732544,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1672,False,"{'a': 0.01, 'e': 0.5301348498545205}",20,12,13.444913214995362,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1673,False,"{'a': 0.01, 'e': 0.5216293511990908}",20,14,-30.725912416048924,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
1674,False,"{'a': 0.01, 'e': 0.5130716900432309}",25,16,3.7664087929963124,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1675,False,"{'a': 0.01, 'e': 0.504462722145928}",30,8,-36.64247637829861,"{0: 19, 1: 0, 2: 1, 3: 1, 4: 1}",1
1676,False,"{'a': 0.01, 'e': 0.49580330839679165}",25,0,-21.24393057278144,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
1677,False,"{'a': 0.01, 'e': 0.4870943147299868}",35,17,-18.935702092098047,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 0}",1
1678,False,"{'a': 0.01, 'e': 0.4783366120376164}",20,8,0.7626761549989876,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1679,False,"{'a': 0.01, 'e': 0.46953107608265787}",25,0,14.091835620854699,"{0: 22, 1: 3, 2: 0, 3: 0, 4: 0}",0
1680,False,"{'a': 0.01, 'e': 0.46067858741136253}",25,0,-37.50165916378648,"{0: 20, 1: 1, 2: 2, 3: 2, 4: 0}",0
1681,False,"{'a': 0.01, 'e': 0.45178003126522676}",25,5,-108.58080565297567,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",1
1682,False,"{'a': 0.01, 'e': 0.4428362974924434}",25,0,-14.80231420490108,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
1683,False,"{'a': 0.01, 'e': 0.4338482804589398}",35,10,-30.611097999282226,"{0: 19, 1: 4, 2: 1, 3: 0, 4: 1}",1
1684,False,"{'a': 0.01, 'e': 0.42481687895893255}",20,8,-6.454138253608803,"{0: 8, 1: 4, 2: 0, 3: 0, 4: 0}",1
1685,False,"{'a': 0.01, 'e': 0.41574299612503907}",20,0,-18.295126636332178,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1686,False,"{'a': 0.01, 'e': 0.4066275393379876}",20,0,-29.933205981284857,"{0: 16, 1: 2, 2: 0, 3: 2, 4: 0}",0
1687,False,"{'a': 0.01, 'e': 0.39747142013585435}",20,12,2.4128189935666695,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1688,False,"{'a': 0.01, 'e': 0.3882755541229358}",20,2,17.640079245374107,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1689,False,"{'a': 0.01, 'e': 0.3790408608781636}",30,9,-46.573196107245444,"{0: 14, 1: 2, 2: 4, 3: 1, 4: 0}",1
1690,False,"{'a': 0.01, 'e': 0.36976826386317313}",20,0,-3.992741449702777,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1691,False,"{'a': 0.01, 'e': 0.3604586903299323}",20,16,6.976316968413303,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1692,False,"{'a': 0.01, 'e': 0.35111307122803964}",30,15,29.208579207126213,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1693,False,"{'a': 0.01, 'e': 0.3417323411116208}",25,14,-43.13579930389799,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 1}",1
1694,False,"{'a': 0.01, 'e': 0.3323174380458635}",20,2,5.823467258849847,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1695,False,"{'a': 0.01, 'e': 0.3228693035132352}",25,0,-1.0402857980246463,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
1696,False,"{'a': 0.01, 'e': 0.31338888231930906}",25,5,18.66699453638885,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",1
1697,False,"{'a': 0.01, 'e': 0.3038771224983109}",20,14,-2.6906684431896615,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1698,False,"{'a': 0.01, 'e': 0.29433497521828966}",30,15,12.50430903459792,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
1699,False,"{'a': 0.01, 'e': 0.28476339468602485}",20,14,-44.132782169836126,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 1}",1
1700,False,"{'a': 0.01, 'e': 0.27516333805159693}",25,0,13.470121455202419,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1701,False,"{'a': 0.01, 'e': 0.26553576531266243}",30,16,-62.12450071394905,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 1}",1
1702,False,"{'a': 0.01, 'e': 0.2558816392184792}",25,15,19.255514972083066,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1703,False,"{'a': 0.01, 'e': 0.2462019251736046}",20,8,9.617586579156539,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1704,False,"{'a': 0.01, 'e': 0.2364975911413837}",20,3,-14.166907724465784,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1705,False,"{'a': 0.01, 'e': 0.22676960754712588}",30,13,8.113642943000853,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1706,False,"{'a': 0.01, 'e': 0.21701894718109088}",20,15,9.282414768516798,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1707,False,"{'a': 0.01, 'e': 0.2072465851011828}",30,7,21.039802536404622,"{0: 20, 1: 3, 2: 0, 3: 0, 4: 0}",1
1708,False,"{'a': 0.01, 'e': 0.1974534985354695}",20,10,9.606884373853893,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1709,False,"{'a': 0.01, 'e': 0.18764066678445018}",25,15,14.662976204735372,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1710,False,"{'a': 0.01, 'e': 0.17780907112311564}",25,13,13.430488141635756,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1711,False,"{'a': 0.01, 'e': 0.167959694702846}",20,9,-23.22100917940435,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1712,False,"{'a': 0.01, 'e': 0.15809352245306854}",30,15,26.203615704034505,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1713,False,"{'a': 0.01, 'e': 0.1482115409827934}",25,11,12.6031592565374,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
1714,False,"{'a': 0.01, 'e': 0.13831473848192571}",20,13,8.406231172598424,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1715,False,"{'a': 0.01, 'e': 0.12840410462247173}",20,10,4.428790513466417,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1716,False,"{'a': 0.01, 'e': 0.11848063045956207}",20,9,-23.045551990890576,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1717,False,"{'a': 0.01, 'e': 0.10854530833233646}",25,7,22.36748159387178,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1718,False,"{'a': 0.01, 'e': 0.09859913176473528}",25,15,6.278569750326435,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1719,False,"{'a': 0.01, 'e': 0.08864309536611975}",25,17,14.348435499541166,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1720,False,"{'a': 0.01, 'e': 0.07867819473184015}",25,8,21.574859231765906,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1721,False,"{'a': 0.01, 'e': 0.06870542634364876}",20,16,7.989864452724749,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1722,False,"{'a': 0.01, 'e': 0.0587257874700809}",25,3,33.14692842067193,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1723,False,"{'a': 0.01, 'e': 0.048740276066700464}",20,3,32.34193847592887,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1724,False,"{'a': 0.01, 'e': 0.03874989067633012}",30,18,24.741735110586397,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1725,False,"{'a': 0.01, 'e': 0.028755630329187164}",20,13,10.600408872736082,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1726,False,"{'a': 0.01, 'e': 0.01875849444297068}",20,14,10.804652654848029,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1727,False,"{'a': 0.01, 'e': 0.008759482722945482}",20,13,12.405790494351486,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1728,False,"{'a': 0.01, 'e': 0.0012404049380560203}",25,3,38.48496228921823,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1729,False,"{'a': 0.01, 'e': 0.011240168559593831}",25,18,13.643088305870664,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1730,False,"{'a': 0.01, 'e': 0.021238808173646012}",25,12,23.10088123035713,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1731,False,"{'a': 0.01, 'e': 0.031235323924576223}",20,3,21.49211351529111,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1732,False,"{'a': 0.01, 'e': 0.04122871616914688}",35,8,47.519149895904036,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1733,False,"{'a': 0.01, 'e': 0.05121798557645777}",20,6,14.740082189123683,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1734,False,"{'a': 0.01, 'e': 0.06120213322788898}",25,18,5.666383218702874,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1735,False,"{'a': 0.01, 'e': 0.07118016071700255}",20,8,21.06881752443635,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1736,False,"{'a': 0.01, 'e': 0.08115107024935748}",25,13,12.103214962968684,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1737,False,"{'a': 0.01, 'e': 0.09111386474231668}",30,20,19.812046287381094,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1738,False,"{'a': 0.01, 'e': 0.10106754792472608}",20,7,-1.1522988131836838,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1739,False,"{'a': 0.01, 'e': 0.11101112443656923}",25,17,14.519096724861665,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1740,False,"{'a': 0.01, 'e': 0.12094359992847767}",25,5,31.620370289225054,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1741,False,"{'a': 0.01, 'e': 0.13086398116117573}",20,7,11.766603459607069,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1742,False,"{'a': 0.01, 'e': 0.14077127610481416}",30,13,-16.917684424486048,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
1743,False,"{'a': 0.01, 'e': 0.15066449403814758}",20,4,12.54266448098678,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1744,False,"{'a': 0.01, 'e': 0.16054264564763404}",25,14,-3.5914125725403614,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1745,False,"{'a': 0.01, 'e': 0.17040474312633733}",20,6,15.736332104006044,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1746,False,"{'a': 0.01, 'e': 0.18024980027273496}",25,6,-11.482278248046441,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
1747,False,"{'a': 0.01, 'e': 0.19007683258930946}",25,14,20.92554615910981,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1748,False,"{'a': 0.01, 'e': 0.19988485738102538}",30,8,13.711020765006987,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
1749,False,"{'a': 0.01, 'e': 0.20967289385357335}",25,0,-64.50334982341167,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
1750,False,"{'a': 0.01, 'e': 0.2194399632114593}",20,4,22.489218534049478,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1751,False,"{'a': 0.01, 'e': 0.22918508875589363}",20,9,3.846112725572513,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1752,False,"{'a': 0.01, 'e': 0.23890729598243585}",25,10,-3.25844938745381,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
1753,False,"{'a': 0.01, 'e': 0.248605612678472}",25,14,-4.357239422735262,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1754,False,"{'a': 0.01, 'e': 0.25827906902040754}",20,6,11.74529933548879,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1755,False,"{'a': 0.01, 'e': 0.2679266976706763}",25,10,-39.85298741753467,"{0: 9, 1: 3, 2: 2, 3: 1, 4: 0}",1
1756,False,"{'a': 0.01, 'e': 0.27754753387444603}",20,5,7.180060331042915,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1757,False,"{'a': 0.01, 'e': 0.28714061555612064}",25,2,-1.3908517264417954,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 0}",1
1758,False,"{'a': 0.01, 'e': 0.29670498341552265}",20,6,9.147173457290632,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1759,False,"{'a': 0.01, 'e': 0.30623968102383303}",20,15,9.45081468471907,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1760,False,"{'a': 0.01, 'e': 0.31574375491924334}",25,0,1.6371485761669649,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
1761,False,"{'a': 0.01, 'e': 0.3252162547022772}",20,16,7.059242363670855,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1762,False,"{'a': 0.01, 'e': 0.3346562331308569}",20,8,-70.65376408810164,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 2}",1
1763,False,"{'a': 0.01, 'e': 0.34406274621499944}",25,11,13.245514067263858,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1764,False,"{'a': 0.01, 'e': 0.35343485331124175}",30,21,6.379129137499262,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1765,False,"{'a': 0.01, 'e': 0.36277161721668105}",20,12,5.120026170883667,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1766,False,"{'a': 0.01, 'e': 0.37207210426270404}",20,14,-3.023149313545704,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
1767,False,"{'a': 0.01, 'e': 0.38133538440836307}",30,19,-7.972244950041324,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
1768,False,"{'a': 0.01, 'e': 0.39056053133335644}",30,9,-45.796518395385625,"{0: 16, 1: 2, 2: 0, 3: 3, 4: 0}",1
1769,False,"{'a': 0.01, 'e': 0.39974662253068577}",20,0,26.246612987908605,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1770,False,"{'a': 0.01, 'e': 0.4088927393988798}",20,5,-38.40735699778241,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
1771,False,"{'a': 0.01, 'e': 0.41799796733388006}",30,5,-81.62906357850137,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",1
1772,False,"{'a': 0.01, 'e': 0.4270613958204742}",30,11,-30.00020327801585,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
1773,False,"{'a': 0.01, 'e': 0.4360821185233728}",20,0,27.886844878076104,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1774,False,"{'a': 0.01, 'e': 0.44505923337781955}",30,0,-33.31521205421732,"{0: 23, 1: 2, 2: 5, 3: 0, 4: 0}",0
1775,False,"{'a': 0.01, 'e': 0.45399184267980686}",20,10,14.592519437115929,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1776,False,"{'a': 0.01, 'e': 0.4628790531758546}",25,9,21.40081929581876,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1777,False,"{'a': 0.01, 'e': 0.47171997615231287}",30,1,-106.65117969391434,"{0: 21, 1: 5, 2: 0, 3: 0, 4: 3}",1
1778,False,"{'a': 0.01, 'e': 0.48051372752425775}",20,6,-16.11256190026706,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1779,False,"{'a': 0.01, 'e': 0.48925942792387384}",25,9,-66.57366059903488,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 1}",1
1780,False,"{'a': 0.01, 'e': 0.49795620278841546}",30,0,-48.44957599604363,"{0: 24, 1: 2, 2: 2, 3: 1, 4: 1}",0
1781,False,"{'a': 0.01, 'e': 0.5066031824476372}",25,12,-18.424591949018186,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1782,False,"{'a': 0.01, 'e': 0.5151995022107853}",30,0,-30.958853434639263,"{0: 26, 1: 2, 2: 1, 3: 0, 4: 1}",0
